word,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100
kırmızı,0.6993645596879607,0.32310519625505163,0.8380358162979132,0.8275423102013102,0.8160883959993304,0.06820448138358104,0.9434712461978236,0.3942201796017085,0.12328889941499055,0.7633508164408023,0.8024241789923937,0.683320284973371,0.6186255560222185,0.23543763948468588,0.9269250937401641,0.7775878675135374,0.16462531422560067,0.5651922988858322,0.5171246629422844,0.7208105503789595,0.6395060714440264,0.06845736532110791,0.9259986394817712,0.21401692966084418,0.3861669959236451,0.9003031327762503,0.49856416400362724,0.8990414157023133,0.1240742126414015,0.7616893427063545,0.12391289935062122,0.8172779292567709,0.5427519556792753,0.5524697952647727,0.6059944127672138,0.31947657988431943,0.8567524316755023,0.07123610860262708,0.30575442283456833,0.7794642611098798,0.049855071234240156,0.5842574777497003,0.9796975737878036,0.9879004366228172,0.35565330957776575,0.19484869477813227,0.4275268801774301,0.8502037891547419,0.513368726337759,0.4478367397686046,0.5702913273574928,0.19028810000939056,0.25250200263223666,0.9900837205501605,0.3016967268736265,0.030075846950960106,0.30795563058659736,0.7386738266165193,0.8769207441635906,0.6679497654479728,0.3374086777224319,0.01268846751301167,0.3330018420680697,0.3858994138009779,0.24690169480380442,0.0835290060306525,0.8513877545143405,0.5633647309849756,0.38825302250574245,0.3228553226520987,0.9989512176446708,0.8127943946662819,0.07644078784437536,0.45290605233723535,0.7881511593939979,0.896834760676801,0.6941406924149386,0.2349479264566856,0.031207107176964954,0.25242691192358935,0.15135620775600878,0.5521461684037234,0.4277908608156583,0.5422269288909484,0.4673243074474317,0.5529838561781658,0.415021709283969,0.9578031775871494,0.3685693131267681,0.6155177697131299,0.33988077103969405,0.869806666429441,0.30530427252598646,0.8935058239326382,0.8549447920135947,0.19455361266151916,0.38212676263912937,0.10481595450228343,0.3072804699116083,0.26385480717304144
mavi,0.6265766334511523,0.06736258396064876,0.36475169973808774,0.6823466000252347,0.2794730403245853,0.39003363349324194,0.23234446474541193,0.5208358607712579,0.9299793878779349,0.6976553567284589,0.04110582187908429,0.7449161849850747,0.3684159731001314,0.02917194994335115,0.5866080795389748,0.33822376923345965,0.6108520662317483,0.8012713068571505,0.771541255313634,0.6653394393052315,0.21679045710661016,0.4775591016292804,0.40969228611402975,0.06383812535877675,0.38259080458194583,0.5084593925074117,0.5704493676381177,0.3634938097221124,0.5997072923022324,0.9869104598586041,0.13901981095510985,0.03440080098259124,0.3989693225748374,0.22503809463719093,0.7875528092403131,0.6578091283268446,0.15889225125517414,0.9112717963587007,0.23659523463828158,0.3078278298373752,0.6361139297045662,0.7485485612838829,0.6619839487876458,0.04259434993239819,0.02215847641263835,0.7051103965355284,0.9122103225452376,0.6244227342625219,0.532450618917506,0.8696472937069605,0.9889529390382481,0.7394324039778096,0.08676034588819659,0.7888022699521029,0.08295636522576122,0.6302740585251138,0.7824623940069352,0.5116125796265932,0.6968721695687108,0.054138366191138765,0.4004960982607766,0.5195619731759646,0.36646125837262866,0.737469414966951,0.837243248778178,0.14094564795415865,0.32389074334098056,0.8785526955119191,0.7327395379375257,0.3656366778183924,0.31220227798835454,0.26230146915461716,0.564827520692436,0.5903081695510063,0.6087368029476629,0.7223786757640105,0.2804616706589871,0.349054627629124,0.05776279536956486,0.10413998004908664,0.13278919072584316,0.24719885011863418,0.9803249198662823,0.18944433054678633,0.5755148829416876,0.7054678358034022,0.01619961164661543,0.776947405470498,0.3335883206018715,0.9486145664325997,0.9289611597414081,0.01777220599986451,0.8717010006285867,0.5533325619699481,0.6745771388372332,0.4130665612917208,0.7659241399804392,0.5121241684172503,0.606780071918477,0.5728507456626813
yeşil,0.3370173359200691,0.6680505413301125,0.10056163683175812,0.6357295840448408,0.9759501119142652,0.1202244570462857,0.3663336883883095,0.059178907964043126,0.5708279979895821,0.3692849878805582,0.31387304215948375,0.4711863905877507,0.31471277329424296,0.07065257415491699,0.3477514793400174,0.5254764223524706,0.6241837559156279,0.9516355672297017,0.9460083750336664,0.30468309615678857,0.6261965207811756,0.544961657779159,0.8925433125386784,0.17496715315225608,0.3647034668829968,0.310985225636474,0.30961595826536026,0.43233232046084946,0.10184982697426637,0.2732904464879924,0.4145437816233415,0.8625765226144126,0.3310494894245214,0.9574464269385264,0.6124979647669044,0.5842533815905521,0.7503803116169844,0.019162588471997477,0.31661843201032847,0.16931717779359967,0.8490079961398957,0.7751674035867588,0.006072772162013407,0.8384775983502017,0.9949323738309285,0.20696552870271312,0.46197053042991576,0.3437441769165528,0.5956604279557006,0.1256527914373473,0.0954505651845009,0.16473929841811674,0.34226470779314844,0.442372212878515,0.10618167861296746,0.3028967195571446,0.8664992194786871,0.5902310829920832,0.2557100773217984,0.14837822751925955,0.6526981114376518,0.9613705157339774,0.46165410564941023,0.7972429781153058,0.8964684716455107,0.3375356825898944,0.6285173888640966,0.04224802684009499,0.9869232673923048,0.6658830901897593,0.07180349172616296,0.05979727228674048,0.3209830549445173,0.00015349960023813836,0.9688237041414247,0.8600654053328279,0.8279631105858387,0.5377619061780696,0.7271890491492876,0.7638800818616934,0.8293790277011307,0.9480826818630641,0.39530045234670885,0.3422093798872168,0.27925126827071145,0.25328217797959085,0.5680853458988134,0.9358778329011108,0.36798653472245213,0.9849752584189642,0.3232892777469878,0.7192392738895106,0.30397012606307816,0.5899879673058589,0.8777194517610766,0.6502050744027538,0.0521449455245393,0.3853396020949511,0.7401290404967887,0.20283353906842316
sarı,0.42152965121667674,0.9064510997102162,0.12870758125690973,0.7999178280455471,0.24217050205258595,0.41080826566233575,0.009162557726839604,0.5171379894300154,0.7009755211919638,0.574163958903789,0.20903676763156742,0.2585421195131187,0.9294995509475797,0.43095560535972255,0.638632387465887,0.5127685291156988,0.557471179977406,0.7290523800395979,0.1824086158976358,0.6669593344857114,0.15698125769240223,0.028520008974044275,0.20463358710881585,0.12979407180509217,0.3360584892021594,0.4026065438719122,0.6949557339016437,0.48510707497388883,0.10790414203098009,0.7176161766585775,0.804257485444033,0.6120616098556286,0.4936288600719845,0.733215787580621,0.8188596764657537,0.2710440389429144,0.5731452897247219,0.017737227939534694,0.4210887215698401,0.10843924796523774,0.00906839159298356,0.1062311150919294,0.5745840142316149,0.38264058274550483,0.3307958079905716,0.8367645148847742,0.04482479206624157,0.12381555455018056,0.4982498603248523,0.7488611965382149,0.419562116495496,0.7036603733649165,0.48327542178620475,0.537776597204853,0.3297731606530496,0.29347959742859653,0.1645161027340255,0.10668535182031225,0.5127397949324669,0.15320309805994214,0.46668658646289995,0.8298824291203726,0.6526385759414453,0.6949846034032953,0.20543319431803309,0.5271708562552978,0.6002962062469218,0.9472097264697431,0.9807721074655575,0.9411934817906169,0.3365581040047322,0.8031226294901427,0.715684304739709,0.344565030895732,0.07513793679311453,0.5718412616624414,0.13968328429889265,0.36103687876797275,0.20982177670198054,0.5417216717289695,0.8832325754354925,0.40258134949034696,0.007761318141744189,0.054507854994667926,0.1493354355646742,0.017458345356880955,0.4525706636747999,0.16354360316615113,0.2827157183526837,0.8877667729022177,0.2327900469629609,0.2022413093202754,0.7197892691556378,0.7874848336584781,0.2457156894084842,0.32906088808745426,0.599368302827788,0.6763423153191018,0.045686073654135684,0.9845785555045312
turuncu,0.890669432704081,0.798288826244582,0.758048235007691,0.2179768097953586,0.40747758588369865,0.12663089438043929,0.7935034092769165,0.2657368494482123,0.2115096273349545,0.595037990297571,0.4648150400645207,0.04698702384370279,0.45229173703210446,0.7376129483029409,0.6691849001057978,0.21448053751418383,0.12853329944424663,0.5737598696729268,0.44373771022059816,0.8615157165455848,0.6857306820034127,0.9156961241532786,0.17260086955527632,0.7535333612093424,0.422224482378336,0.07396971405136288,0.1326219029367669,0.7929723233303206,0.3659656365171312,0.9363609549771096,0.23795880554374382,0.2540868272849406,0.8497983014351901,0.3834260233881366,0.07841640289007201,0.8761384313754121,0.3025351277638817,0.20500233092043774,0.5359015407950304,0.9508596824176397,0.32911948932052937,0.533826857297358,0.9286808599247115,0.3840898310164884,0.6086805622795541,0.9693021620604085,0.31993945130606205,0.2235373129403534,0.2726107900292578,0.6211778576622072,0.4898473707892904,0.04984444945690114,0.836914118130688,0.9974401117269979,0.46815250685294085,0.7096543031858596,0.23267144690152963,0.02542547001680251,0.7792124184184049,0.6740137169528623,0.8513416030405592,0.1102351153911788,0.7116246917290886,0.9196128386172847,0.7158964322644867,0.703756246421799,0.2743869107544561,0.4417685055283753,0.9940253991987031,0.029398689612009643,0.3680948687681723,0.6071736545623758,0.06384560520322147,0.7355462390324672,0.2056012780255546,0.6812396011156098,0.9888933950162654,0.3053709922558059,0.9967124588942835,0.24467194879785104,0.3894441569446758,0.1881166712291853,0.8885977328328748,0.39901555721329196,0.7597271771183484,0.20963520046982775,0.6404164594473433,0.6936944403703057,0.13957289022413566,0.5211491275855319,0.22212892788533323,0.8153273405306415,0.20422834676117474,0.9449857997468594,0.6773346475084863,0.47360798613789135,0.9607623738657549,0.6271242871978839,0.36897944284972384,0.9508548941712002
mor,0.27863127681617894,0.9297939626373568,0.997734813266174,0.586283190427115,0.40865872532569125,0.19815545572951576,0.30424989668276436,0.456405521376101,0.4921069166037729,0.49166420293747626,0.1382633725867065,0.4020208532224617,0.5577923364317293,0.5482478685098793,0.049922752376685864,0.5113814006816734,0.14825883204971013,0.8307461502261417,0.12453514421407319,0.3962788292939091,0.027414072266802147,0.8480015273339865,0.02158691125989809,0.4256101501221804,0.942105940198507,0.6921687529817337,0.4501239290701766,0.3064232948848826,0.5525708434520857,0.15340859173222832,0.4630938415038427,0.8029125264061123,0.8296842191518323,0.85102425266804,0.04722038324856537,0.6152183947262282,0.6909414333999372,0.8496582879314782,0.8016640483167047,0.19927954104229073,0.03646127961978851,0.1329265019597614,0.2680331597099288,0.14409841885701768,0.35375465164436815,0.8094959665000133,0.09949079992009635,0.255956433454391,0.26974420706223146,0.7473059777233515,0.3985216852628365,0.2913346375441517,0.5231701952590574,0.8741569220263977,0.1372438350340227,0.9292520032068733,0.7472927445499523,0.9004199534085184,0.1444266789505595,0.7232586816865638,0.4918535350185409,0.9561329731766673,0.40374744635486604,0.08283300131262561,0.9749119845882877,0.010509901335953975,0.3634950429650975,0.7371951369421169,0.753120380682136,0.479395256130125,0.4994033641936211,0.6850065742070018,0.9758056109139575,0.08871632520510175,0.20456385347759964,0.33470807638292266,0.38400241951123504,0.7246231810411055,0.38101500770528784,0.30279425488925116,0.2091144289326876,0.9824358144089194,0.7154997737628449,0.37466167095994907,0.75481289465667,0.9374883146628773,0.11471431571549973,0.8238102363921489,0.2149252906572503,0.46799594165178127,0.6936818068682298,0.77909134705426,0.6649398849144179,0.1410888806843419,0.1636789586768409,0.9180653707255699,0.15388967143824428,0.9661661512703368,0.8053155249169662,0.7567727185416615
pembe,0.7769585931285931,0.11536906125215252,0.5499120764378607,0.987338782819992,0.9017007146440861,0.6366581012550128,0.5764032361453499,0.6865447209666576,0.7300407110755118,0.734146259817892,0.5250765965507429,0.7710686508410156,0.5104557445605681,0.8251398838523101,0.15498683846656136,0.20667787937479687,0.0956736168270036,0.34124867017169336,0.32799020973290915,0.031568435271389306,0.48273723227442333,0.5502473827916502,0.7839247287336479,0.08920564332985337,0.1425579495393633,0.8911871317454254,0.203400223965148,0.6506072644465559,0.47551707442744284,0.09776736970172428,0.34864388845155814,0.3418628994188253,0.5307764282811595,0.05231132355982093,0.418095684276647,0.6810740159677968,0.12181056709810756,0.07641029943390132,0.4263456765358563,0.5183864254105411,0.7488211160910997,0.21419658696057242,0.28477697091855125,0.946747023330334,0.721151932783728,0.9428732906223035,0.9975200538461222,0.6069217164770531,0.6181490051950335,0.4872546112647427,0.5402103459870573,0.9139460692873699,0.3881868462860736,0.46657811874450483,0.13662074854588568,0.2956432317293006,0.6928777575257377,0.9051803985473448,0.6835051675538196,0.6410823743831661,0.4945911469302885,0.10796195875016468,0.6615330281648135,0.5349468320664184,0.2718644440753921,0.3575583430911611,0.31627932253706925,0.06799606546356729,0.8950365576388569,0.49664604732858797,0.865961694726123,0.12702586753519896,0.9994414074964988,0.15993800943478464,0.0028886913915567858,0.15143052985720895,0.891831847665543,0.4713555382859106,0.6889033828986406,0.7361428587031863,0.44574703157797146,0.10148204621574186,0.9220514846107359,0.12233866243980562,0.7825064838157667,0.3411278094394048,0.9014508178065609,0.33785328017148564,0.25160752715636947,0.5851550166757415,0.9785432808244406,0.3211171420244444,0.15301139796300178,0.30468618638456435,0.9103708288882348,0.8040100847292546,0.6812309776731071,0.9590380080012466,0.7943088985763304,0.8150418438828235
beyaz,0.28751819177551396,0.46641995458329666,0.7477323271825076,0.9758912925068186,0.18574943042866776,0.30156377318713323,0.9663047730193968,0.9163249290727106,0.15855321899947628,0.19206549864886602,0.1671302697021717,0.019793997441701072,0.5335462582583856,0.26786411737615123,0.22952909598448956,0.18934382965239838,0.06073774886033301,0.2210205836375314,0.14850092383870994,0.9733724559562442,0.8640942817464271,0.5661649784569042,0.1863591789997694,0.6755494656083526,0.27107110302742565,0.7937444051095411,0.4543816497937342,0.5915628317178241,0.5724025311953496,0.1756868299646358,0.6679832332406759,0.5968816164443971,0.7608190736644662,0.08733344853636982,0.09551382405098563,0.301060871454779,0.49443824150690996,0.4172823455203959,0.3986802745116259,0.9394114857641847,0.42260770644569867,0.09225972883422862,0.28923694349533324,0.30499547999957466,0.4346042266009881,0.6809855349079923,0.5184419645758396,0.8211475092998645,0.017679043404093764,0.9907026549244422,0.6274768274719625,0.042247063469620594,0.6982915914370984,0.9989636113385514,0.7125122729837166,0.9157551524387394,0.0764442363993475,0.3199425700967159,0.19794564456178332,0.42250466872996506,0.21429491227469843,0.4781772590542369,0.8515321654769235,0.2232051738604267,0.7260670774830714,0.38218035107839865,0.2004081914094067,0.5802146414000771,0.48196237889760873,0.2647852987501752,0.2967790395149198,0.06123414010240358,0.06139563529056058,0.11432233815629722,0.36641713031122325,0.8714439080995731,0.7448705955929009,0.21295115783694984,0.09815006077503541,0.33664731845365115,0.023328525049378546,0.40380705320551846,0.9413897523103778,0.8671742228514117,0.8902547364302736,0.7541810128552141,0.8366279648876416,0.5262877204551265,0.6636333929013302,0.8914592708122278,0.14559150494333506,0.8406971229746557,0.7109291610813686,0.9963061235106261,0.8755386563245606,0.04881164984235298,0.23534230888617347,0.47296766862065487,0.11483405334701835,0.9273325541902331
siyah,0.46520490902496825,0.5601810473704788,0.037408160262767276,0.5943694793147677,0.8131819655769987,0.6656873661658841,0.4345701373603639,0.24251042012364754,0.37745516621890995,0.8035486823590992,0.08531583677194765,0.4898567480652418,0.7944441064309187,0.802464620209709,0.013307646122361017,0.06502812304754824,0.5891073382521467,0.2372482820275651,0.7110587088388133,0.5554536415093487,0.1154524754220807,0.901745559956416,0.35615772830759873,0.6300937461631851,0.33119228492904185,0.3963865334944654,0.6047567328616537,0.5652944337472293,0.3639724379318,0.9888577197253559,0.09174403928531416,0.2838686863243828,0.8895112854772473,0.6191005498403978,0.9443484755007093,0.5253055591225687,0.4950894601411222,0.2873888855275005,0.695461253726779,0.45117538872723295,0.7711990745401059,0.5700911999568459,0.22494490807394385,0.7768361244004721,0.7028966201660182,0.6373059544423694,0.27867888992919265,0.8548513898736929,0.23270904073387644,0.8497501496828048,0.5909204683317124,0.1842887763195712,0.03311783448999661,0.3606977313187959,0.9900060163068721,0.07529512032837571,0.6664122510559393,0.04610521450662863,0.5688872924546317,0.3217794761491116,0.095748414853572,0.1754294711229445,0.6856810232455742,0.9967066078328645,0.5256240245277106,0.9112087752630821,0.38035684196716146,0.6705406136806495,0.8074460569984673,0.005975492015925177,0.4433517639022545,0.337606186633606,0.5377738442414152,0.24102151234538405,0.5830035170812015,0.3455256583463484,0.7194308630717771,0.8862166676259172,0.16254930926315148,0.13890507839669652,0.7006649763612313,0.038696956247924685,0.4429792772541886,0.8027593310949838,0.9664571186992105,0.8009037689183149,0.9008401125666677,0.5238779186631509,0.6277420830613059,0.6699985055234499,0.5734236776407264,0.9223481130753461,0.29927279321676026,0.7989256476929621,0.4324393425939884,0.5315625960659638,0.3201364782101409,0.1436100670204028,0.9090939806790752,0.9814246193015322
gri,0.03659893344952314,0.7312195620637739,0.5554414866260218,0.641736467071191,0.03313814730293807,0.1857987769006536,0.7042203868516533,0.969823798031514,0.46060460542537673,0.6723796575735974,0.5775306327317307,0.7411278691965784,0.42082960781979006,0.13293138885161526,0.9369717930928062,0.9508377627239848,0.08359239655653738,0.9039707068356381,0.9324529792710381,0.04185521386399893,0.516420429064806,0.7923851179988655,0.1459238351569503,0.14130151123387935,0.42250340744257,0.7296827836298425,0.4565566692440578,0.2926672025756558,0.9627883340458588,0.8444198717183085,0.8839078445326121,0.6484747641859122,0.34141193936381875,0.9197919159845278,0.6948922168255218,0.10449743092743202,0.04795803099686902,0.5143427867377498,0.808193105596958,0.124897413777734,0.11568297098695424,0.29879658776970985,0.6333138416576972,0.5645069930217771,0.9678066639056739,0.6425201439188106,0.2411134003765536,0.6500265642785975,0.5157920577100306,0.7944975741408202,0.6748882298901654,0.8445692367598905,0.6191546039307527,0.9875044144831558,0.18845371193266292,0.6246243063106854,0.4996455964804065,0.26213404990898337,0.2950414533406832,0.6965313602538828,0.3669109787101572,0.20309934366241023,0.9862443709676161,0.012298724096404312,0.5472991555911396,0.3901984216982809,0.7683099434565199,0.6820967389686902,0.16072086011552655,0.9351266184718516,0.5990270542822053,0.8774618100605072,0.4347213300368171,0.6407244690299093,0.8297405245465465,0.41762456916423396,0.7298816208302663,0.7958656242844343,0.7407012683113415,0.10011943054728467,0.11565561867782126,0.3829867262630009,0.9518305023120925,0.06647001746402303,0.5757439400798302,0.10179969771468056,0.3756860060481353,0.9511756424829158,0.3987828492000217,0.35826414833157105,0.1329498281828354,0.5327821028966993,0.23819541745249306,0.6859493874075776,0.030305044094540712,0.7986488850610974,0.5619633710803285,0.6713345763617076,0.5813507442651461,0.481625720868611
