word,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100
kırmızı,0.2498115876102195,0.858198598101789,0.8077950501717832,0.5795274594019558,0.11988058870758611,0.5318210028150978,0.7362881512914681,0.8413087560554836,0.23042134022177685,0.8221659672938628,0.46718893698699093,0.0438485838584719,0.6632955694359601,0.7034806949822895,0.7298550201372703,0.35805437606406354,0.2302848739435568,0.26460291261655655,0.6528518689330449,0.6795434357633482,0.5405453736058509,0.898918334964768,0.7618478012204131,0.37747850687870876,0.8210052550223885,0.38774909154485315,0.868827409541948,0.28045539527499863,0.5235468244835187,0.32179015413470113,0.5133871890239923,0.07040721432910413,0.7809526050082967,0.16252455645384511,0.5787423708462411,0.9661849725459977,0.23514864927186807,0.005451296589389143,0.8244117700334122,0.09998348608165597,0.5279138481834225,0.9409791103597482,0.11976595611677687,0.38062613730220174,0.2195105487800023,0.27171990656406,0.8530718299680807,0.786080590314104,0.6521667797276578,0.06442561053799989,0.4827939927412953,0.8187742497524334,0.20946687755842242,0.2969960715221637,0.3520086918781453,0.3032215363613665,0.9096166762744027,0.7446695521777497,0.7348701997985826,0.2833880786982148,0.4167636569180384,0.03574954334623626,0.09232966508454177,0.8024759190680334,0.06744735122484236,0.1364865588943035,0.9999095961215675,0.49858306749693937,0.25639861216633697,0.9915454472777854,0.04603732376759084,0.7118167335983422,0.5798769624141991,0.49866656513273655,0.13656875436364924,0.6997341922518312,0.6697647323055141,0.3188979709399883,0.33896309942958447,0.3178239812591145,0.4315977941040344,0.5453312695742136,0.6832286698827106,0.785767565740685,0.8745448666722749,0.2316465153076659,0.0071389222253133156,0.9162070610831008,0.5577061242452658,0.7455348990145958,0.6159210597394236,0.9108916699243896,0.06060008024754082,0.06083749249827353,0.8564853123267443,0.5637594530790475,0.01745779706892514,0.36116401422893696,0.11172810769743424,0.821941658669687
mavi,0.9747316347610768,0.4052344305684289,0.3949893847505156,0.6637745946804768,0.11368613362247293,0.48328210954504247,0.4104303193222594,0.37756359214492574,0.01611161908460612,0.07023083775916483,0.022397366422553633,0.15417732772322124,0.9672745209447272,0.7170638556901482,0.017357782830658586,0.7542891078793578,0.42157658745320914,0.35077040379999613,0.763235770870955,0.9612826809014166,0.7455943322760378,0.9669632330686729,0.05265278437218712,0.7220951402096811,0.2799369628245455,0.8028911268488687,0.8209215074799283,0.7662077572954656,0.9410425030561169,0.5142434707492063,0.1611512646326193,0.6321570730214449,0.11188819218671897,0.11438634020156424,0.1652890282810332,0.5963634129849852,0.6365737611507478,0.761418356408991,0.619254034927077,0.6455329551901158,0.5096767586769245,0.825729738712081,0.469620734644426,0.28862023466993103,0.6984272076000905,0.02271287563861335,0.002643751669432981,0.45233137003173485,0.17243624602591945,0.4091509348451795,0.22838909679622954,0.09343954033119473,0.16859232496945975,0.17488005639340354,0.3510112387005704,0.34285101807199314,0.7330549883556791,0.09558388759463754,0.2306639721692647,0.9647707161695511,0.9947126457492197,0.4382502133725491,0.5013495879383345,0.3469248326961626,0.08532904325525703,0.44805890514349656,0.7242067355213653,0.4382186979515412,0.7209000144140869,0.8673609589198742,0.15033762595271372,0.3284025900413797,0.7645067831953537,0.6318798735769887,0.2833897780304224,0.6302232875109707,0.23728583836286277,0.24351975001031878,0.37072593235299434,0.42132162631090286,0.15941869661285657,0.059711134544525035,0.09674675629561702,0.5404609228821732,0.813013376487239,0.9305712346444389,0.6786900342124809,0.6160962347893548,0.9647757437271745,0.8529209176080219,0.043224932584753684,0.6977160382608586,0.7825746637360176,0.33088206538770193,0.46633122492051815,0.9420320729180495,0.25959708971983386,0.5327228621918777,0.8044080881444087,0.48859779154203176
yeşil,0.3047877447156696,0.7399917923324537,0.29815647825536695,0.5829052648919212,0.700367008830683,0.1975798720454407,0.32356235912275777,0.7268240538122502,0.683779239262352,0.25118156012704274,0.19332324980999838,0.23743673821705902,0.5997328425640053,0.6469105674956354,0.28466029959544403,0.6309393447119493,0.6323740891580901,0.3448269845442806,0.6046213118629229,0.601355227745897,0.38694999046980794,0.8690299918572706,0.18587440391353494,0.7848865925308735,0.7773515811373836,0.5386091912918308,0.13986871528437173,0.9153131826730407,0.21482419146954324,0.1117227663929995,0.9055590392305152,0.4695042527241836,0.31810733001826086,0.8238209594888837,0.09027044915676485,0.053168547144372136,0.153933750361957,0.11706040153697472,0.5474503548555832,0.7093144264664082,0.7528752998348427,0.20390763026528458,0.5842495812837594,0.2482484550014511,0.4988158658256501,0.9486751578158636,0.7020715542916595,0.1741735384509142,0.42857434036477415,0.6756030624878652,0.736968719539816,0.4976328421751529,0.002629656326513463,0.6601331408186986,0.36681850973160424,0.4206352219949663,0.5309762720950453,0.742735599183363,0.6492257267649018,0.8285443471291758,0.18318639015890648,0.4260043986565789,0.9133788923092485,0.5431517104785584,0.4083524587619418,0.4110303009285873,0.08794994054499883,0.5543165704844037,0.8263640368870877,0.9566411528138515,0.007137609451893012,0.8231831074426214,0.53837280774763,0.1713333855077791,0.42736351821424234,0.9704236641877847,0.3686613146635159,0.07398353634147559,0.41591320996299075,0.5462458263780873,0.09533080757036372,0.2222215541817244,0.462826855712562,0.2647236110705772,0.5063565660239773,0.9722962767024624,0.6406185801042488,0.5334507051429387,0.03426131763892337,0.4488464643257998,0.35426069445827557,0.8637497151116039,0.698239721510761,0.17981815459964623,0.17443236231404013,0.2702316871877949,0.012360680259309031,0.5537387565541928,0.37230623980451005,0.45287637192989083
sarı,0.4688736570587626,0.4561725110045711,0.9990113817236673,0.7108322356473147,0.7581379755744996,0.21451132299878461,0.6100336948788887,0.7803046899065095,0.6828085884633737,0.816173894205937,0.9265903376800074,0.1786360231266253,0.7371422130267393,0.4526561942005616,0.10053218345775972,0.010517355281470575,0.4694086145397721,0.7108723904643552,0.3217071803727777,0.8110013138232607,0.6336056179007162,0.6858647006659876,0.7932929580427744,0.710059863425072,0.4620712171157646,0.23553208597792274,0.6215102558888018,0.8878780076976103,0.7956171196051914,0.5001322407159244,0.7578859467467801,0.04879821525024919,0.3561690211610612,0.8571962534475251,0.6893742641837798,0.36101076262488685,0.7013180945950019,0.6298030335758477,0.0232129213096518,0.6488162477535676,0.09692833713818483,0.5784847505219294,0.2747297114242043,0.8835484772308354,0.6097390066939203,0.20492484284641244,0.7734230079718164,0.48162419844804305,0.6699146259784733,0.4653117090681015,0.7939980231731353,0.8682799915474674,0.7021069018162229,0.03247892080626458,0.4902993554939309,0.785833505202389,0.5666075750894279,0.21040253674788445,0.5936674332130838,0.03712415357114707,0.8599172790847645,0.41926498549839686,0.5183565654358374,0.9770430965588525,0.8899430168903708,0.8133975654849684,0.571205547948883,0.712163125489044,0.3920481557761206,0.4325448642471593,0.31250565501811367,0.9080561773365112,0.39881995303099604,0.9040759107179615,0.0885644572724551,0.5631488810715776,0.301364269238396,0.29877719736020003,0.47098021483497465,0.4024191885453434,0.7612557457579396,0.8701777615076717,0.7082692437315518,0.8836550862186647,0.7092776114306101,0.27446353611145546,0.7088712138400088,0.8897500131057308,0.9059812237679665,0.7386669134497662,0.843828501588823,0.36337413376702754,0.3558274534856958,0.519952026925918,0.6362772277407527,0.5873701325742482,0.42974278007668376,0.4787219310153672,0.3740894731748021,0.3975862759716575
turuncu,0.8196336877819125,0.534381881646416,0.5777589008614143,0.7167142057506802,0.5757224756980511,0.44960512034802247,0.7825567944531656,0.7674371039202633,0.11400882714816651,0.6793421446502954,0.5649458573422779,0.932673174665853,0.969959246649319,0.21777275477138325,0.6607573459869757,0.2737210113743027,0.7676795163801016,0.42978474427839064,0.5617850443239432,0.43626256018075893,0.5899038677863255,0.3575199340455907,0.47414893350507026,0.882902691210749,0.7763195747917779,0.42265764922737303,0.5787375977129825,0.38313434713020045,0.4500331194331768,0.004375774905728269,0.5640754357649646,0.30172501738739366,0.13481982070076914,0.09965705100995648,0.7860731529196385,0.4189811074968084,0.1934946022285743,0.7915708890964339,0.8952777318652175,0.988010938475094,0.326406293840915,0.3721353190387159,0.7923852484996947,0.03726461776352852,0.8484214084823772,0.21633702410523492,0.8376196216003368,0.07677903317827539,0.7876277017695771,0.5240555428110195,0.3966705069133416,0.853339363614494,0.8302089557143323,0.2933382443428355,0.2266763238716344,0.6986958802842279,0.3972696383645178,0.4431232481507995,0.7687626483346456,0.4458013261482958,0.14977343582564084,0.38264945447165455,0.0062355832110981835,0.9936162163831582,0.22814965743960547,0.8940305469478776,0.4751878455178976,0.03005154752547179,0.8684490682709055,0.01346475379513068,0.5707424657277657,0.3977827082253885,0.7486488070735839,0.6343954237964097,0.9901380126770197,0.6487220316692931,0.9102215015612702,0.04969651959865107,0.33008430026541413,0.6473409108172479,0.24349890794004292,0.012135509723114724,0.5178823710008065,0.17303163909135166,0.3111045645601257,0.8727596439172675,0.5741529311423649,0.06427992883907852,0.71135576866439,0.7884997891549089,0.18567299118524772,0.6206889223157481,0.4679515236324724,0.9246555427242545,0.37632278218662185,0.9761891793940847,0.9121811252370713,0.46998603911021974,0.323215052354495,0.7753538004289615
mor,0.6443185988201617,0.21919755958288967,0.6853610234736066,0.48253240781358986,0.9007576582969768,0.44031451944272526,0.6665924363175355,0.31125469994954713,0.21684715451458103,0.589699175501539,0.13222632768900655,0.6625356939585759,0.6477888212367013,0.739741476766845,0.2882947513833075,0.8069571650871219,0.11252854183771765,0.3932539832514319,0.12373911963836703,0.024517626676498594,0.8165887110230005,0.037733293454839,0.18162021322929922,0.32167736225984767,0.2178668934272805,0.6606981548743396,0.0650810755346517,0.8643459031267225,0.9497223858897106,0.09338452242177875,0.6951492315640024,0.7833618400487686,0.21488994474195344,0.34495240817122097,0.5807667453514386,0.5993901620144308,0.361626308870331,0.27750288671344037,0.4849045822377015,0.5642245868130294,0.04116481521764015,0.6430848639341841,0.6467574287766251,0.7370346629700366,0.9123983920467447,0.35830600434554005,0.6646376488238813,0.005363958065817798,0.22873487026485306,0.025737073734310556,0.7935507098837525,0.8192091648169619,0.7966230858198019,0.9613116380879931,0.758200914013052,0.36503685720619305,0.6099741467143057,0.12763369044654826,0.2829766540992831,0.3467936682862056,0.9207553679116736,0.6352388210303996,0.9893942385162094,0.613503217603254,0.33328295484598314,0.10037058426197099,0.8762304237077302,0.7314804264595172,0.12001417752577237,0.08374098170803845,0.8601211233541095,0.38362944189271664,0.020053824880324145,0.34966236048286947,0.6096908275026227,0.12777950022142337,0.2888961124578051,0.7487394306441444,0.6344860678798737,0.041801951869737675,0.04337310650642312,0.6277553454672216,0.9898308038736625,0.07978643506504435,0.14078051704551608,0.5070647095108417,0.4561060938623369,0.5306171261385402,0.9244525203427482,0.9431771117595333,0.6709067925503693,0.566790681534505,0.9461157567096263,0.09364950985710718,0.3731404983605776,0.8322762460716197,0.5716215689711639,0.7625030999865399,0.5629487106074621,0.6660726526002475
pembe,0.6126321512227065,0.47181476356695484,0.9467723946964192,0.8148613504589977,0.5343127567320465,0.2605851036995258,0.8682437935818688,0.7230283784025575,0.5145217456599639,0.8414024466114167,0.6624807560155052,0.35536234434621206,0.8345984582786338,0.1657595925850358,0.8226578042628032,0.49460510977590955,0.07503626362282745,0.37665680374158617,0.6768141759961316,0.5039099792589072,0.6156801796561975,0.8569763294089636,0.7044856303400329,0.7302323596478113,0.32518582119489536,0.9018034934720593,0.47997068610409876,0.4393756766071889,0.0774416318890564,0.21808203645642132,0.10520043118254985,0.4293254000196597,0.3526500460516213,0.44958309812385844,0.96868815041309,0.8155736603324358,0.6662714856044204,0.69568896955772,0.7596729669396701,0.1294854754514868,0.5938721713136738,0.9343602200163388,0.6500210546240295,0.7215907776140192,0.42524210541693097,0.48582882785256565,0.3441333806494472,0.15579272448581738,0.30307410531170964,0.4442566114593799,0.5448883272701522,0.36732281738591244,0.11759436517546173,0.5899118206888783,0.6414451130750052,0.7339478754065516,0.23289159298760154,0.5104098647650536,0.6878474839177677,0.07125404894982124,0.5387908494832242,0.12339852030013732,0.3881628373884246,0.6205976788727171,0.586448354642213,0.9323053356180095,0.8247401435100451,0.4239951989508718,0.0779660326090742,0.4275631488534716,0.33037616454968444,0.4811609681560043,0.5143724184147594,0.38994721154896383,0.6667778177045469,0.9857958193974515,0.127129828733481,0.6481867384553984,0.9389659004810224,0.5839117792946322,0.5193007828448428,0.647110322397926,0.6307815855086533,0.7633374550352846,0.7658885518724138,0.7966893756685985,0.016334561011828175,0.7606298434919353,0.6894571628742722,0.8209807883931735,0.5667984496048998,0.0917757060690807,0.5162201104186738,0.5562830505284233,0.19437547557185597,0.017748178770719103,0.5720098512146128,0.15063263030065643,0.5743525864373484,0.7307364963963744
beyaz,0.39959740005286704,0.2760254864081376,0.8072751535289971,0.4532654071310297,0.2836153889363954,0.9063349208353397,0.9083284149661868,0.033645196287711565,0.4605157442787631,0.24955239332335855,0.2803188310276916,0.024218467982582093,0.07688654710878007,0.6149481156445634,0.16112757922978416,0.545939711486984,0.22262155898973524,0.8615503121357606,0.8787887100533848,0.9691361311135483,0.21829706640735236,0.4467190521622223,0.4433263937276055,0.6590864286055729,0.9073548461530749,0.725473180816672,0.08758433967224921,0.33619453729613546,0.601076191382776,0.2412964841390568,0.29581343146800243,0.8683193894596541,0.26302037039266213,0.8373476207363374,0.8112986793197158,0.6536964164732075,0.3694027910709864,0.4938602908961799,0.17018277611380062,0.8947431066939283,0.24346981559974945,0.3251716338385072,0.5769051269965196,0.6020015977014589,0.6872065035449405,0.8502361186783779,0.8264347783477886,0.30655285418213196,0.010595623767817197,0.9289875951169063,0.8468289003358499,0.7771375811850337,0.8249743534988417,0.44286718847833795,0.9067125229566876,0.6261119999099155,0.9238119517811572,0.47831221894122244,0.8851078322856537,0.7203319047006018,0.5134919118491532,0.07635614296693494,0.49228171766470874,0.5600342010281935,0.3229507259501746,0.2875171396757954,0.39734901865042216,0.16401448146662956,0.5378614826974599,0.6487599718474035,0.5438570786238547,0.7241899545606424,0.06392935471241501,0.7734468243186295,0.5066773369502354,0.08222554067599175,0.8341216078414433,0.9898921242288671,0.9917598469485396,0.9783198020057435,0.13323798511593632,0.49785982274330487,0.6647020509153583,0.4887348336504237,0.9923345320139538,0.2775252319314424,0.34787960869662204,0.5261163682540642,0.8824296825228565,0.2758933008512574,0.8839952493116366,0.9575862872513896,0.5321355266209697,0.010379463347846896,0.9500785838282436,0.3155721032452201,0.8543182902207622,0.526031020994189,0.505553173387465,0.24329131219118982
siyah,0.19008562620928227,0.30994008701242737,0.765639844762291,0.45207070418242046,0.47714282779070094,0.5535772891899458,0.48863958601722113,0.2449233553157134,0.6353330928075144,0.2968261630419593,0.46535302634314735,0.7714104835167451,0.06757830960761935,0.07038317240402847,0.6770767373169492,0.9958155136886692,0.20453676715833746,0.8913012874284602,0.6693556625083801,0.8067188249363478,0.37408236489695357,0.7054692093385269,0.27052842262542065,0.8081123016763535,0.6751807315910635,0.17103865326244672,0.7694052356127817,0.2792710238227373,0.3757007872417557,0.2193678253864615,0.06258652823089317,0.47637626007863043,0.8162171591270092,0.043421858758522,0.7437672974626324,0.5036886317408448,0.03189428365186042,0.29587752722994254,0.49521699777999895,0.04800851241997561,0.037193950135088194,0.7287016557005155,0.9364589217058862,0.6314680915899001,0.40664948648438926,0.7653767189557111,0.6721761173049233,0.32966902792760167,0.03764310771992807,0.1916055766589505,0.0013587423929163345,0.8184726801530604,0.23256013066993242,0.8230822685055936,0.0374668761250645,0.14255036703837654,0.9746270911878641,0.7782739194056665,0.6579118534402937,0.7326995767254889,0.282734450054245,0.14044504205638297,0.6015642856848065,0.7927364570031106,0.34153038376900513,0.06286353692563529,0.3818052455583987,0.4203404421081668,0.37584431327774204,0.9780832872580063,0.04660267893049963,0.5667806171091432,0.9322235199057194,0.5746674404373161,0.2533718066442334,0.7739393445496562,0.501563920074148,0.6945367423945606,0.45573640318846453,0.5241282289637071,0.4490114595365985,0.865090633371317,0.587811842626681,0.45068152811167217,0.8924295391126154,0.7348483061814879,0.6838018087529883,0.9057963475797794,0.8473201188092889,0.8196125441259781,0.6634911104605706,0.19936573324703744,0.6677866931311176,0.9464533890586789,0.8077434499550121,0.5901116918090725,0.5793610249835129,0.594587307989015,0.4266088315051939,0.7603505594457847
gri,0.23500423450611463,0.8324198652937032,0.1116374231282673,0.7584316225478699,0.8018110248853595,0.3121536727115588,0.6828193794278393,0.5833334062596739,0.7063790585936711,0.30989710783523394,0.31398970914766533,0.028686073926057598,0.5367804096896547,0.3859403797747821,0.9146124768749849,0.8787139358291317,0.9379521264066611,0.8824998233834038,0.9653260290275818,0.693875469893369,0.22527466099065896,0.675060101101494,0.4393508398023559,0.8934460554676406,0.4313223591873019,0.6022203759109077,0.1448233564894793,0.8306535672648401,0.48889633035587454,0.6779564911907319,0.6310506761979744,0.15185057089804554,0.5465726195706482,0.9955546073347846,0.8152362324667499,0.14917523742951,0.12750890411292626,0.5895395856117033,0.8963716455608297,0.4157344554781961,0.05208131250112236,0.5483213961832897,0.8437511901991229,0.04597108008302986,0.15664765118232638,0.6778454117538798,0.37208556356660094,0.33928085278750886,0.8670985664276691,0.6650685077270894,0.9442752771612726,0.4135922979297587,0.368104000363078,0.5163557925267679,0.16410629886636763,0.14253982498540296,0.4948442325220749,0.5849173233965917,0.5474082436379398,0.9660276322660367,0.04436363403691346,0.10926330078102764,0.14266026965344203,0.14310730579826736,0.7461686913876768,0.12197804768070986,0.6850958507895479,0.6809736114349618,0.171285406664078,0.1440152807059749,0.521826433003399,0.5766868106234092,0.2682350053449436,0.019506320259954246,0.5654635927690634,0.893574205047135,0.42365075452972434,0.6150597265637888,0.43921695100873603,0.31164159276407444,0.08459607441475636,0.08708761168246648,0.609211514747742,0.36464542818277257,0.5286777859684633,0.38063847712893506,0.13287077485179355,0.5365593041502545,0.11320031075122383,0.5499415739169681,0.5101847591927408,0.6133095250766728,0.29366265042473283,0.34831182805886374,0.33039902387733444,0.8197222182733884,0.6911022108911955,0.0914536283530224,0.9064657841956704,0.6526265639963666
açık,0.8612172586501379,0.2510741941955369,0.40034590783148927,0.9778674725543559,0.3762979583489745,0.5680536350618223,0.42441695015550673,0.9552508842667742,0.10240449456680867,0.6344921405546751,0.23013462375708726,0.7919179777619464,0.7523733392554901,0.6313217276426868,0.632000351613113,0.9120077831232848,0.4596867573915593,0.2522688990676992,0.9381849468019288,0.2050366513633325,0.5056557496936341,0.6546218314689215,0.17690664334744954,0.8054465199207955,0.2760928244067987,0.5749239000904551,0.8582084186849088,0.5182794097058467,0.5278105115264655,0.4635642354736983,0.29694877930079144,0.796415036794238,0.6612343658043573,0.7677205196451559,0.25625891597586903,0.8431760204276069,0.5586255635795067,0.3295474850326623,0.1990841131814982,0.756505835283944,0.7490510711782804,0.0995073794686171,0.5369449247493241,0.3348227434744764,0.6239709965704481,0.7349516018091068,0.12553200505818252,0.2507657608951308,0.6697844521378049,0.17559978336094617,0.7705102202761827,0.8422689703439064,0.8215819491722991,0.6336207347870133,0.19024548442886569,0.5459576026119428,0.3402654434574762,0.4304300060109938,0.04454084648325762,0.5457643750599529,0.6166420043467549,0.40002228944588836,0.3917402466699812,0.17547812256897566,0.3684905397749174,0.3328659455297204,0.7841834508650096,0.4240577606227547,0.8549098035388497,0.7691435823235775,0.8272709333633981,0.39267030673488956,0.7318701440537096,0.9895003595034076,0.5375755951486206,0.10803613241442656,0.7793794452982887,0.2500963371341949,0.35960232873624076,0.6770808115468081,0.814460444843279,0.1919458565389719,0.8755418510717377,0.7746065949822362,0.4130752755224304,0.44996191855939616,0.36866652306107883,0.46919697496591795,0.9291549431492632,0.7090254436169873,0.20868517124004615,0.9819163259077979,0.5939621278172037,0.28486226116521085,0.6330577939233187,0.916315256058156,0.5894253719936695,0.4353905318624349,0.581207201978651,0.6374383126339072
